"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","geary_control","geary_trt","geary_test","count","SMDH","SMDH_variance","SMDH_sign","lnRR","lnRR_variance","lnRR_sign"
"257","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","257",1,"GNM_001_add_1",1,"GNM_001_add_1",16,"GNM_001_add_16","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",8.2,"mean",14.9577181860514,14.9577181860514,"SD",10,10,8.08333333333333,"mean",5.69622416140461,5.69622416140461,"SD",12,12,"Clown Beetles","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Histeridae","None",NA,"no","yes","no",1,1,"Clown Beetles","Lodz, Poland",4.81547571488493,1.69131554470243,"fail",90,0.010308377444617,0.183335748393459,-0.010308377444617,0.0143298255548253,0.374120491674285,-0.0143298255548253
"258","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","258",1,"GNM_001_add_1",1,"GNM_001_add_1",17,"GNM_001_add_17","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0.4,"mean",0.843274042711568,0.843274042711568,"SD",10,10,0.666666666666667,"mean",1.43548112513055,1.43548112513055,"SD",12,12,"Wasps, Bees, and Ants","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Hymenoptera","None",NA,"no","yes","no",1,1,"Wasps, Bees, and Ants","Lodz, Poland",1.57596669362908,1.46341463414634,"fail",90,-0.212782617072289,0.1843623433817,0.212782617072289,-0.510825623765991,0.830808080808082,0.510825623765991
"259","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","259",1,"GNM_001_add_1",1,"GNM_001_add_1",18,"GNM_001_add_18","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",1,"mean",1.56347191994114,1.56347191994114,"SD",10,10,3.41666666666667,"mean",3.20392751402892,3.20392751402892,"SD",12,12,"Ticks","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Ixodida","None",NA,"no","yes","no",1,1,"Ticks","Lodz, Poland",3.61872606894047,1.97326789013632,"fail",90,-0.895053467576996,0.201540622192915,0.895053467576996,-1.22866541691631,0.317723336878601,1.22866541691631
"260","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","260",1,"GNM_001_add_1",1,"GNM_001_add_1",19,"GNM_001_add_19","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0.2,"mean",0.632455532033676,0.632455532033676,"SD",10,10,0.333333333333333,"mean",0.492365963917331,0.492365963917331,"SD",12,12,"Butterflies and Moths","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Lepidoptera","None",NA,"no","yes","no",1,1,"Butterflies and Moths","Lodz, Poland",2.29734649460739,0.975609756097561,"fail",90,-0.229131853520009,0.184526547112822,0.229131853520009,-0.51082562376599,1.18181818181818,0.51082562376599
"261","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","261",1,"GNM_001_add_1",1,"GNM_001_add_1",20,"GNM_001_add_20","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0.5,"mean",1.08012344973464,1.08012344973464,"SD",10,10,0.5,"mean",1.16774841624228,1.16774841624228,"SD",12,12,"Blowfly Parasites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Protocalliphora","None",NA,"no","yes","no",1,1,"blowflies_number","Lodz, Poland",1.45296949951263,1.42814644821737,"fail",90,0,0.183333333333333,0,0,0.921212121212115,0
"262","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","262",1,"GNM_001_add_1",1,"GNM_001_add_1",21,"GNM_001_add_21","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",0,"mean",0,0,"SD",10,10,0.333333333333333,"mean",1.15470053837925,1.15470053837925,"SD",12,12,"Booklice and Barklice","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Psocodea","None",NA,"no","yes","no",1,1,"Booklice and Barklice","Lodz, Poland",0.979591836734694,NA,"fail",90,-0.37443640192956,0.186519756494469,0.37443640192956,NA,NA,NA
"263","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","263",1,"GNM_001_add_1",1,"GNM_001_add_1",22,"GNM_001_add_22","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",367.5,"mean",480.027140436409,480.027140436409,"SD",10,10,229.333333333333,"mean",181.405789891229,181.405789891229,"SD",12,12,"Fleas","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Siphonaptera","None",NA,"no","yes","no",1,1,"fleas_number","Lodz, Poland",4.2899459421886,2.36193360488893,"fail",90,0.380842520517038,0.18662972027501,-0.380842520517038,0.471546769387659,0.222756756294834,-0.471546769387659
"264","GNM_001_add","included",NA,"mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"City of Lodz, Central Poland,  (51.50N, 19.29E)","264",1,"GNM_001_add_1",1,"GNM_001_add_1",23,"GNM_001_add_23","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ",1,0,1,"PCH",2.8,"mean",2.48551358430763,2.48551358430763,"SD",10,10,2.08333333333333,"mean",2.96826650767852,2.96826650767852,"SD",12,12,"Rove Beetles","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Staphylinidae","None",NA,"no","yes","no",1,1,"Rove Beetles","Lodz, Poland",2.38172519706234,3.47550585820086,"fail",90,0.249645407786538,0.184749761279445,-0.249645407786538,0.295650242100959,0.247961822304679,-0.295650242100959
"265","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 2","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","265",1,"GNM_003_add_1",1,"GNM_003_add_1",1,"GNM_003_add_1","Passer cinnamomeus","Artemisia_verlotorum","bamboo",1,0,1,"PCH",93.02326,"mean",25.15501,25.15501,"SD",13,6.5,239.53488,"mean",229.59743,229.59743,"sd",12,6,"number of mites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR",NA,NA,NA,"no","yes","no",2,2,"mites","Kuankuoshui Nature Reserve, China",3.54027925518011,13.0817610221826,"pass",90,-0.851187855816741,0.349493651148417,0.851187855816741,-0.94584947358172,0.164374706659048,0.94584947358172
"266","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 3","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","266",1,"GNM_003_add_1",1,"GNM_003_add_1",2,"GNM_003_add_2","Passer cinnamomeus","Artemisia_verlotorum","blank",2,0,1,"PCH",93.02326,"mean",25.15501,25.15501,"SD",13,6.5,344.18605,"mean",193.34521,193.34521,"sd",12,6,"number of mites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR",NA,NA,NA,"no","yes","no",2,2,"mites","Kuankuoshui Nature Reserve, China",6.04081627609934,13.0817610221826,"pass",90,-1.72816282480533,0.439974690474385,1.72816282480533,-1.30833278478532,0.0638431345250181,1.30833278478532
"267","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 4","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","267",1,"GNM_003_add_1",1,"GNM_003_add_1",3,"GNM_003_add_3","Passer cinnamomeus","bamboo","blank",3,0,1,"PCH",239.53488,"mean",229.59743,229.59743,"SD",12,6,344.18605,"mean",193.34521,193.34521,"sd",12,6,"number of mites","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR",NA,NA,NA,"no","yes","no",2,2,"mites","Kuankuoshui Nature Reserve, China",6.04081627609934,3.54027925518011,"pass",90,-0.454972412521141,0.341958329006471,0.454972412521141,-0.362483311203595,0.205717841238737,0.362483311203595
"268","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 5","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","268",1,"GNM_003_add_1",1,"GNM_003_add_1",4,"GNM_003_add_4","Passer cinnamomeus","Artemisia_verlotorum","bamboo",1,1,1,"both",46.08696,"mean",3.135262,3.135262,"SD",13,6.5,43.47826,"mean",4.518393,4.518393,"sd",12,6,"chick_mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig1H",NA,"c","TR",NA,NA,NA,"no","yes","no",2,2,"chick_mass","Kuankuoshui Nature Reserve, China",32.6530635419572,52.0000035706649,"pass",70,0.626780981196686,0.336226996448416,0.626780981196686,0.0582690035956712,0.00251199679872975,0.0582690035956712
"269","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 6","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","269",1,"GNM_003_add_1",1,"GNM_003_add_1",5,"GNM_003_add_5","Passer cinnamomeus","Artemisia_verlotorum","blank",2,1,1,"both",46.08696,"mean",3.135262,3.135262,"SD",13,6.5,35.65217,"mean",1.506131,1.506131,"sd",12,6,"chick_mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig1H",NA,"c","TR",NA,NA,NA,"no","yes","no",2,2,"chick_mass","Kuankuoshui Nature Reserve, China",80.3265291034182,52.0000035706649,"pass",70,3.87371208885508,0.920738634406501,3.87371208885508,0.256720032075613,0.00100943906421484,0.256720032075613
"270","GNM_003_add","included",NA,"mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 7","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve, China (28.10 N, 107.10 E)","270",1,"GNM_003_add_1",1,"GNM_003_add_1",6,"GNM_003_add_6","Passer cinnamomeus","bamboo","blank",3,1,1,"both",43.47826,"mean",4.518393,4.518393,"SD",12,6,35.65217,"mean",1.506131,1.506131,"sd",12,6,"chick_mass","Morphology","include",NA,1,NA,NA,NA,NA,NA,NA,NA,"Fig1H",NA,"c","TR",NA,NA,NA,"no","yes","no",2,2,"chick_mass","Kuankuoshui Nature Reserve, China",80.3265291034182,32.6530635419572,"pass",70,2.14426805261629,0.524911895061286,2.14426805261629,0.198451028479942,0.00209744175448358,0.198451028479942
"271","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","271",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1","Buteo buteo","Picea abies + Birds add GNM","Birds add GNM",NA,1,1,"both",11.938,"Mean",15.484,65.693048399355,"SE",18,9,30.774,"Mean",18.634,41.6668906927311,"SE",5,2.5,"Body condition estimate","Physiology","include",NA,1,"GLMM","T",-0.663,0.782,NA,NA,NA,"Authors provided",NA,"a","MO",NA,"SD","We have combined the data for years, since the sample size for some of the cases was as low as 1 if we seperated it by years.","n","y","n",2,2,"Body condition estimate","Werther, Germany",1.57285453625477,0.760427909676095,"fail",40,-0.27675678207371,0.514441298781711,-0.27675678207371,-0.946943587888728,4.09788541327826,-0.946943587888728
"272","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","272",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",2,"GNM_1_Unpublished_2","Buteo buteo","Picea abies + Birds add GNM","blank",2,1,1,"both",11.938,"Mean",15.484,65.693048399355,"SE",18,9,21.714,"Mean",15.484,46.452,"SE",9,4.5,"Body condition estimate","Physiology","include",NA,1,"GLMM","T",-0.429,0.902,NA,NA,NA,"Authors provided",NA,"a","MO",NA,NA,NA,"n","y","n",2,2,"Body condition estimate","Werther, Germany",1.36444944039881,0.760427909676095,"fail",40,-0.150802742803199,0.334175609897665,-0.150802742803199,-0.598230624063202,4.38158785104605,-0.598230624063202
"273","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","273",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",3,"GNM_1_Unpublished_3","Buteo buteo","Birds add GNM","blank",2,1,1,"both",30.774,"Mean",18.634,41.6668906927311,"SE",5,2.5,21.714,"Mean",15.484,46.452,"SE",9,4.5,"Body condition estimate","Physiology","include",NA,1,"GLMM","T",0.663,0.782,NA,NA,NA,"Authors provided",NA,"a","MO",NA,NA,NA,"n","y","n",2,2,"Body condition estimate","Werther, Germany",1.36444944039881,1.57285453625477,"fail",40,0.169008422448209,0.624262496997825,0.169008422448209,0.348712963825526,1.75027742838624,0.348712963825526
"274","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","274",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",4,"GNM_1_Unpublished_4","Buteo buteo","Picea abies + Birds add GNM","Birds add GNM",NA,0,1,"PCH",1.158,"Mean",0.212,0.899439825669288,"SE",18,9,1.083,"Mean",0.313,0.699889276957434,"SE",5,2.5,"Carnus prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",-0.018,1,NA,NA,NA,"Authors provided","Arthropod","a","MO",NA,NA,NA,"n","y","n",2,2,"carnusflies_load","Werther, Germany",3.29529895025103,5.3874386146291,"pass",90,0.0790966385507319,0.511383123208069,-0.0790966385507319,0.06695941113195,0.23408825028297,-0.06695941113195
"275","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","275",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",5,"GNM_1_Unpublished_5","Buteo buteo","Picea abies + Birds add GNM","blank",2,0,1,"PCH",1.158,"Mean",0.212,0.899439825669288,"SE",18,9,1.55,"Mean",0.359,1.077,"SE",9,4.5,"Carnus prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",-0.163,0.985,NA,NA,NA,"Authors provided","Arthropod","a","MO",NA,NA,NA,"n","y","n",2,2,"carnusflies_load","Werther, Germany",4.20085823985545,5.3874386146291,"pass",90,-0.382214233256048,0.338743989633463,0.382214233256048,-0.291560551780352,0.174321447606544,0.291560551780352
"276","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","276",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",6,"GNM_1_Unpublished_6","Buteo buteo","Birds add GNM","blank",2,0,1,"PCH",1.083,"Mean",0.313,0.699889276957434,"SE",5,2.5,1.55,"Mean",0.359,1.077,"SE",9,4.5,"Carnus prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",-0.103,0.994,NA,NA,NA,"Authors provided","Arthropod","a","MO",NA,NA,NA,"n","y","n",2,2,"carnusflies_load","Werther, Germany",4.20085823985545,3.29529895025103,"pass",90,-0.400954928479549,0.633705426127368,0.400954928479549,-0.358519962912302,0.274344950439172,0.358519962912302
"277","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","277",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",7,"GNM_1_Unpublished_7","Buteo buteo","Picea abies + Birds add GNM","Birds add GNM",NA,0,1,"PCH",2.237,"Mean",0.251,1.06490281246694,"SE",18,9,1.583,"Mean",0.379,0.84746976347242,"SE",5,2.5,"Leucocytozoon prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",2.853,0.0117,NA,NA,NA,"Authors provided","Micro-organism","a","MO",NA,NA,NA,"n","y","n",2,2,"Leucocytozoon prevalence","Werther, Germany",3.97788666917955,8.79026360312176,"pass",90,0.581194576765011,0.525797508331157,-0.581194576765011,0.345813901609118,0.139822152955653,-0.345813901609118
"278","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","278",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",8,"GNM_1_Unpublished_8","Buteo buteo","Picea abies + Birds add GNM","blank",2,0,1,"PCH",2.237,"Mean",0.251,1.06490281246694,"SE",18,9,0.85,"Mean",0.302,0.906,"SE",9,4.5,"Leucocytozoon prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",0.866,0.6566,NA,NA,NA,"Authors provided","Micro-organism","a","MO",NA,NA,NA,"n","y","n",2,2,"Leucocytozoon prevalence","Werther, Germany",2.73850008949347,8.79026360312176,"fail",90,1.26984841791133,0.393056111276738,-1.26984841791133,0.967654612005768,0.277647225480972,-0.967654612005768
"279","GNM_1_Unpublished",NA,NA,"mean and variance","Ottensmann, M;  Chakarov, N; Rinaud, T; Winternitz, J; Krüger, O",NA,"Werther, Germany (52.06N, 8.25E)","279",1,"GNM_1_Unpublished_1",1,"GNM_1_Unpublished_1",9,"GNM_1_Unpublished_9","Buteo buteo","Birds add GNM","blank",2,0,1,"PCH",1.583,"Mean",0.379,0.84746976347242,"SE",5,2.5,0.85,"Mean",0.302,0.906,"SE",9,4.5,"Leucocytozoon prevalence","Parasitic_and_pathogenic","include",NA,-1,"GLMM","T",1.607,0.2379,NA,NA,NA,"Authors provided","Micro-organism","a","MO",NA,NA,NA,"n","y","n",2,2,"Leucocytozoon prevalence","Werther, Germany",2.73850008949347,3.97788666917955,"fail",90,0.693336060265377,0.656559000255388,-0.693336060265377,0.62184071039665,0.36711056761309,-0.62184071039665
