"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",241,"1","1","5","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",233.33,"mean",37.6,"SD",10,251.08,"mean",39.89,"SD",13,"Glucose level","Physiology","sensitivity-analysis","We will not include this in our main analysis and only do a sensitivity analysis for the flagged proxies. We do not consider glucose concentration to be a meaningful fitness proxy because 1. The blood samples of the birds were collected at random time of the day without any strict protocol for between sampling differences. Blood glucose levels could change very rapidly depending on the consumption of food and there could be great between individual variation in the population. Circadian rhythm could also influence the blood sugar levels. 2. Authors themselves call this a less robust proxy - ""The level of blood glucose is considered a reverse (lower concentration of glucose is related to higher body condition) and a less robust (more variable) indicator of body condition than haemoglobin but is also useful in studies of ecophysiology""",-1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"Glucose level"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",242,"1","1","6","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",45.55,"mean",3.65,"SD",10,43.34,"mean",3.44,"SD",13,"Hematocrit %","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","The authors took measures from 3 individuals per nest, could not get the measures for all 3x13 indiiduals, but since our unit of sample size is nests, we recorded that as 13 assuming not all nestling lost were from the same nests,.","None","NA","no","yes","no",1,1,"Hematocrit %"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",243,"1","1","7","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",16.45,"mean",0.89,"SD",10,16.15,"mean",1.68,"SD",13,"Body mass nestling","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"nestling_mass"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",244,"1","1","8","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",45.57,"mean",4.04,"SD",10,43.73,"mean",2.76,"SD",13,"Nestling wing length","Physiology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Table 2","NA","a","SD","NA","None","NA","no","yes","no",1,1,"nestling_wing_length"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",245,"1","1","9","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","1","1","both",0.98,"mean",0.016,"SE",10,0.94,"mean",0.022,"SE",13,"Fledgling success","Reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Text above Table 1","NA","a","SD","NA","None","NA","no","yes","no",1,1,"Fledgling success"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",246,"1","1","10","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",50,"mean",55.0555275255002,"SD",10,42.5,"mean",49.7182973452339,"SD",12,"Mites","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Acari","None","NA","no","yes","no",1,1,"mites"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",247,"1","1","11","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",52.6,"mean",125.54432594816,"SD",10,10.5833333333333,"mean",6.28791529744786,"SD",12,"Beetles","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article:  Coleoptera","None","NA","no","yes","no",1,1,"Beetles"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",248,"1","1","12","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0.2,"mean",0.632455532033676,"SD",10,0,"mean",0,"SD",12,"Springtails","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Collembola","None","NA","no","yes","no",1,1,"Springtails"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",249,"1","1","13","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0.4,"mean",0.699205898780101,"SD",10,0.0833333333333333,"mean",0.288675134594813,"SD",12,"Skin Beetles","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Dermestidae","None","NA","no","yes","no",1,1,"Skin Beetles"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",250,"1","1","14","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",1.5,"mean",2.63523138347365,"SD",10,4.33333333333333,"mean",4.9969687781391,"SD",12,"Flies","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Diptera","None","NA","no","yes","no",1,1,"Flies"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",251,"1","1","15","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0,"mean",0,"SD",10,0.0833333333333333,"mean",0.288675134594813,"SD",12,"True Bugs","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Hemiptera","None","NA","no","yes","no",1,1,"True Bugs"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",252,"1","1","16","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",8.2,"mean",14.9577181860514,"SD",10,8.08333333333333,"mean",5.69622416140461,"SD",12,"Clown Beetles","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Histeridae","None","NA","no","yes","no",1,1,"Clown Beetles"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",253,"1","1","17","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0.4,"mean",0.843274042711568,"SD",10,0.666666666666667,"mean",1.43548112513055,"SD",12,"Wasps, Bees, and Ants","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Hymenoptera","None","NA","no","yes","no",1,1,"Wasps, Bees, and Ants"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",254,"1","1","18","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",1,"mean",1.56347191994114,"SD",10,3.41666666666667,"mean",3.20392751402892,"SD",12,"Ticks","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Ixodida","None","NA","no","yes","no",1,1,"Ticks"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",255,"1","1","19","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0.2,"mean",0.632455532033676,"SD",10,0.333333333333333,"mean",0.492365963917331,"SD",12,"Butterflies and Moths","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Lepidoptera","None","NA","no","yes","no",1,1,"Butterflies and Moths"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",256,"1","1","20","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0.5,"mean",1.08012344973464,"SD",10,0.5,"mean",1.16774841624228,"SD",12,"Blowfly Parasites","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Protocalliphora","None","NA","no","yes","no",1,1,"blowflies_number"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",257,"1","1","21","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",0,"mean",0,"SD",10,0.333333333333333,"mean",1.15470053837925,"SD",12,"Booklice and Barklice","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Psocodea","None","NA","no","yes","no",1,1,"Booklice and Barklice"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",258,"1","1","22","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",367.5,"mean",480.027140436409,"SD",10,229.333333333333,"mean",181.405789891229,"SD",12,"Fleas","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Siphonaptera","None","NA","no","yes","no",1,1,"fleas_number"
"GNM_001_add","included","NA","mean and variance","Glądalski, M; Norte, A.C.; Bartos, M; Demeško, I;Kaliński, A; Markowski, M; Skwarska, J; Wawrzyniak, J; Zieliński, P; Bańbura, J",2024,"city of Łódź, central Poland,  (51°50ʹN, 19°29ʹE)",259,"1","1","23","Parus major","Lavandula angustifolia,Mentha sp., Helichrysum italicum,  Achillea millefolium","Poaceae spp. ","1","0","1","PCH",2.8,"mean",2.48551358430763,"SD",10,2.08333333333333,"mean",2.96826650767852,"SD",12,"Rove Beetles","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Calculated values from Table 3 using R script","Arthropod","a","SD","Taxonomic group as given in the article: Staphylinidae","None","NA","no","yes","no",1,1,"Rove Beetles"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 2","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",260,"1","1","1","Passer cinnamomeus","Artemisia_verlotorum","bamboo","1","0","1","PCH",93.02326,"mean",25.15501,"SD",13,239.53488,"mean",229.59743,"sd",12,"number of mites","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR","NA","NA","NA","no","yes","no",2,2,"mites"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 3","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",261,"1","1","1","Passer cinnamomeus","Artemisia_verlotorum","blank","2","0","1","PCH",93.02326,"mean",25.15501,"SD",13,344.18605,"mean",193.34521,"sd",12,"number of mites","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR","NA","NA","NA","no","yes","no",2,2,"mites"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 4","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",262,"1","1","1","Passer cinnamomeus","bamboo","blank","3","0","1","PCH",239.53488,"mean",229.59743,"SD",12,344.18605,"mean",193.34521,"sd",12,"number of mites","Parasitic_and_pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"Fig 1G","Arthropod","c","TR","NA","NA","NA","no","yes","no",2,2,"mites"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 5","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",263,"1","1","2","Passer cinnamomeus","Artemisia_verlotorum","bamboo","1","1","1","both",46.08696,"mean",3.135262,"SD",13,43.47826,"mean",4.518393,"sd",12,"chick_mass","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig1H","NA","c","TR","NA","NA","NA","no","yes","no",2,2,"chick_mass"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 6","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",264,"1","1","2","Passer cinnamomeus","Artemisia_verlotorum","blank","2","1","1","both",46.08696,"mean",3.135262,"SD",13,35.65217,"mean",1.506131,"sd",12,"chick_mass","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig1H","NA","c","TR","NA","NA","NA","no","yes","no",2,2,"chick_mass"
"GNM_003_add","included","NA","mean and variance, Effective treatment sample size shared by 2 Effective control sample size shared by 7","Yang C; Ye P; Huo J; Moller AP; Liang W; Feeney WE",2020,"Kuankuoshui Nature Reserve (28°10' N, 107°10' E), China",265,"1","1","2","Passer cinnamomeus","bamboo","blank","3","1","1","both",43.47826,"mean",4.518393,"SD",12,35.65217,"mean",1.506131,"sd",12,"chick_mass","Morphology","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"Fig1H","NA","c","TR","NA","NA","NA","no","yes","no",2,2,"chick_mass"
