"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control"
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","3","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",29.65,"mean",0.17,"se",8,29.03,"mean",0.2,"se",8,"Hue (°)","morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","4","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",42.53,"mean",1.18,"se",8,49.29,"mean",1.29,"se",8,"Brightness (%)","morphology","include","Authors say: ""Mouth colouration is generally considered a predictor of nestling condition (de Ayala et al. 2007; Ewen et al. 2008; Dugas and McGraw 2011) and survival (PM-R et al. unpublished data), given that it reflects the access to higher quality of food resources rich in carotenoids. Carotenoids, among other functions, have been related to the prevention of oxidative stress (Pérez-Rodríguez (2009) but see Costantini and Møller (2008)).""",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","SD","Weight at day 7 is with 40 chicks and the nests at day 7 are 8. And in all the other traits, the chicks are the same so I think it is fair to assume they are all there","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","5","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",5,"mean",0.3,"se",8,5.25,"mean",0.22,"se",8,"Brood size (at day 7)","reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","6","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",1.88,"mean",0.45,"se",8,1.25,"mean",0.46,"se",8,"Number of fledglings","reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","7","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",0.27,"mean",0.006,"se",8,0.19,"mean",0.07,"se",8,"Fledging success (%)","reproduction","include","NA",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","8","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1",1.75,"mean",0.95,"se",8,1,"mean",0.61,"se",8,"Abundance of blowflies (larvae and pupae)","parasite and pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","9","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1",2,"mean",1.41,"se",8,13.88,"mean",9.41,"se",8,"Abundance of fleas (larvae and adults)","parasite and pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","10","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1",100.4,"mean",35.19,"se",5,105,"mean",63.79,"se",4,"Abundance of facultative parasitic mites (Androlaelaps sp.)","parasite and pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","11","Cyanistes caeruleus","Mentha sp.","Grass","1","0","1",6,"mean",1.94,"se",5,1.5,"mean",0.63,"se",4,"Abundance of obligatory parasitic mites (Macronyssidae/","parasite and pathogenic","include","NA",-1,"NA","NA",NA,NA,NA,NA,NA,"table 2","Arthropod","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","12","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",38.99,"mean",3,"se",7,44.24,"mean",3.12,"se",6,"Feeding rate (feeds/hour)","behaviour","sensitivity-analysis","The relation of this with fitness can be argued. A higher feeding rate can indicate better care and resource collection which might suggest higher fitness of the parents or brood. However, if feeding is high, it could also imply poor quality of food availability or compensation of poor health of the nestling.",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_001_rep","included","NA","mean and dispersion","Garrido‑Bautista J.; Ramos J. A.; Arce S. I.; Melero‑Romero P.; Ferreira R.; Santos‑Baena C.; Guímaro H. R.; Martin‑Villegas C.;  Moreno‑Rueda G.; Norte A. C.",2023,"Mata Nacional do Choupal (40°130N; 8°270W), Coimbra, Portugal","1","1","13","Cyanistes caeruleus","Mentha sp.","Grass","1","1","1",4.35,"mean",0.58,"se",7,4.1,"mean",0.41,"se",5,"Time spent begging by broods (seconds/hour)","behaviour","sensitivity-analysis","This is quite tricky to interpret. Begging is generally a signal that chicks are hungry and in need of care. More begging might indicate a greater demand for resources and therefore potentially less fitness in terms of immediate brood condition but studies also suggest that begging intensity is an evolved behaviour to maximise parental care and could imply it is not related to fitness but rather a strategy to elicit care.",1,"NA","NA",NA,NA,NA,NA,NA,"table 2","NA","c","JMGS","NA","NA","NA","y","y","n",1,1
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","1","1","1","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1",27.4,"mean",2.3,"SE",73,27.4,"mean",2.3,"SE",74,"Onset of Laying","Phenology","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",-1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors say the assignment of nest was such that clutch size was 4+-1 for each group. I have assigned no for random assignment.","None","NA","no","no","no",1,1
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","1","1","2","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1",5.05,"mean",0.1,"SE",73,5.14,"mean",0.1,"SE",75,"Number of eggs","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None","NA","no","no","no",1,1
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","1","1","3","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1",4.36,"mean",0.1,"SE",73,4.4,"mean",0.1,"SE",74,"Number of hatchlings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement.","None","NA","no","no","no",1,1
"GNM_002_add","included","NA","mean and variance","Gwinner, H; Oltrogge, M; Trost, L;Nienaber, U",2000,"Andechs, Southern Germany","1","1","4","Sturnus vulgaris","Aegopodium podagraria, Heracleum sphondylium, Sambucus niger, Anthriscus sylvestris, Achillea millefolia, Salix alba","Brachypodium silvaticum","1","1","1",3.63,"mean",0.1,"SE",68,3.84,"mean",0.1,"SE",68,"Number of fledglings","Reproduction","include","We considered these traits as general fitness proxies i.e. they cannot be seperated into either of the hypothesis.",1,"NA","NA",NA,NA,NA,NA,NA,"Table 1","NA","b","SD","Authors use control/treatment nests after egg laying. In the species males add material before egg laying starts. I have given it before egg hatching before after that authors do not supplement. Authors have also provided Number of nestlings that died but this is a proxy that is in principle covered in the other two proxy as it is calculated as numbers of nestlings lost during the nestling period (=numbers of hatchlings minus numbers of fledglings) therefore I did not extract this repeated information.","None","NA","no","no","no",1,1
